"","Id","EventId","EventMonth","Paid","PayInd","OpenInd"
"9314",5445,3,27,1337,1,0
"9315",5446,1,18,102,1,0
"9316",5447,1,42,3344,1,0
"9317",5448,1,22,3995,1,0
"9318",5449,1,25,2000,1,0
"9319",5450,1,50,8709,1,0
"9320",5451,1,34,14738,1,1
"9321",5451,2,46,12683,1,0
"9322",5452,1,22,748,1,1
"9323",5452,2,26,753,1,0
"9324",5454,1,23,1408,1,1
"9325",5454,2,30,1645,1,0
"9326",5455,1,20,630,1,1
"9327",5455,2,30,612,1,1
"9328",5455,3,45,671,1,1
"9329",5455,4,50,755,1,1
"9330",5455,5,65,723,1,1
"9331",5455,6,70,27589,1,1
"9332",5455,7,73,2458,1,0
"9333",5456,1,20,1004,1,0
"9334",5457,1,20,1320,1,1
"9335",5457,2,23,1380,1,1
"9336",5457,3,27,24127,1,1
"9337",5457,4,28,2231,1,1
"9338",5457,5,33,0,0,0
"9339",5458,1,29,965,1,0
"9340",5460,1,50,8890,1,0
"9341",5461,1,19,10236,1,0
"9342",5462,1,41,44051,1,1
"9343",5462,2,52,42063,1,0
"9344",5463,1,29,1653,1,0
"9345",5464,1,20,357,1,0
"9346",5465,1,19,455,1,1
"9347",5465,2,22,489,1,0
"9348",5466,1,30,3488,1,0
"9349",5467,1,19,4628,1,1
"9350",5467,2,23,3771,1,1
"9351",5467,3,25,3861,1,0
"9352",5468,1,21,722,1,1
"9353",5468,2,26,752,1,1
"9354",5468,3,27,1000,1,1
"9355",5468,4,33,1000,1,1
"9356",5468,5,37,21407,1,1
"9357",5468,6,38,2893,1,0
"9358",5469,1,44,13372,1,1
"9359",5469,2,76,16671,1,0
"9360",5470,1,21,4199,1,1
"9361",5470,2,25,5595,1,1
"9362",5470,3,33,5319,1,0
"9363",5471,1,23,1090,1,1
"9364",5471,2,33,1263,1,1
"9365",5471,3,43,38504,1,1
"9366",5471,4,44,2281,1,0
"9367",5472,1,31,12231,1,1
"9368",5472,2,52,10060,1,0
"9369",5473,1,20,1410,1,0
"9370",5474,1,17,1269,1,1
"9371",5474,2,18,1512,1,1
"9372",5474,3,19,1538,1,0
"9373",5475,1,27,2422,1,1
"9374",5475,2,31,2722,1,0
"9375",5476,1,26,2679,1,1
"9376",5476,2,40,2688,1,0
"9377",5477,1,19,1345,1,1
"9378",5477,2,27,1153,1,0
"9379",5478,1,19,226,1,0
"9380",5479,1,32,20312,1,1
"9381",5479,2,57,24174,1,0
"9382",5480,1,18,2486,1,0
"9383",5481,1,16,210,1,0
"9384",5482,1,19,263,1,1
"9385",5482,2,21,248,1,0
"9386",5483,1,24,6132,1,1
"9387",5483,2,32,7587,1,0
"9388",5484,1,32,12990,1,1
"9389",5484,2,48,14031,1,0
"9390",5485,1,41,16116,1,1
"9391",5485,2,71,22561,1,0
"9392",5486,1,24,30440,1,1
"9393",5486,2,35,36921,1,1
"9394",5486,3,49,31853,1,0
"9395",5487,1,19,3352,1,1
"9396",5487,2,21,2981,1,1
"9397",5487,3,23,2658,1,1
"9398",5487,4,27,0,0,0
"9399",5488,1,18,1146,1,1
"9400",5488,2,19,1232,1,0
"9401",5489,1,18,9539,1,1
"9402",5489,2,25,9910,1,0
"9403",5490,1,24,448,1,0
"9404",5491,1,21,2124,1,0
"9405",5492,1,31,7218,1,1
"9406",5492,2,50,8293,1,0
"9407",5493,1,40,4169,1,1
"9408",5493,2,53,4568,1,0
"9409",5494,1,18,4025,1,1
"9410",5494,2,22,3363,1,0
"9411",5495,1,18,3208,1,1
"9412",5495,2,20,3822,1,1
"9413",5495,3,23,3288,1,0
"9414",5496,1,29,3635,1,1
"9415",5496,2,46,4591,1,0
"9416",5497,1,22,1493,1,1
"9417",5497,2,28,1514,1,1
"9418",5497,3,36,25855,1,1
"9419",5497,4,39,2751,1,0
"9420",5498,1,39,7478,1,1
"9421",5498,2,48,6985,1,0
"9422",5499,1,16,236,1,0
"9423",5500,1,17,351,1,0
"9424",5501,1,19,655,1,0
"9425",5502,1,56,2662,1,0
"9426",5503,1,24,770,1,0
"9427",5504,1,21,2149,1,0
"9428",5505,1,21,1000,1,0
"9429",5506,1,21,1386,1,1
"9430",5506,2,31,1828,1,1
"9431",5506,3,40,1397,1,0
"9432",5507,1,23,5872,1,1
"9433",5507,2,28,7049,1,0
"9434",5508,1,18,663,1,1
"9435",5508,2,20,447,1,0
"9436",5509,1,16,815,1,1
"9437",5509,2,17,797,1,0
"9438",5510,1,18,79,1,0
"9439",5511,1,33,6195,1,1
"9440",5511,2,47,4704,1,1
"9441",5511,3,56,5513,1,0
"9442",5512,1,25,1761,1,0
"9443",5513,1,18,73,1,0
"9444",5514,1,17,3982,1,1
"9445",5514,2,19,3555,1,0
"9446",5515,1,28,5604,1,1
"9447",5515,2,37,6157,1,1
"9448",5515,3,51,6903,1,0
"9449",5516,1,29,7159,1,1
"9450",5516,2,44,6387,1,1
"9451",5516,3,55,7272,1,0
"9452",5517,1,25,17801,1,1
"9453",5517,2,52,16925,1,1
"9454",5517,3,71,19177,1,0
"9455",5518,1,21,12277,1,1
"9456",5518,2,28,13796,1,0
"9457",5519,1,28,1549,1,0
"9458",5521,1,20,6956,1,1
"9459",5521,2,24,10039,1,1
"9460",5521,3,29,-13249,0,1
"9461",5521,4,32,9096,1,1
"9462",5521,5,33,0,0,0
"9463",5522,1,24,1000,1,0
"9464",5523,1,19,1000,1,0
"9465",5524,1,64,8906,1,0
"9466",5525,1,26,1058,1,0
"9467",5526,1,25,5000,1,0
"9468",5527,1,33,2688,1,0
"9469",5528,1,35,44803,1,1
"9470",5528,2,69,51117,1,1
"9471",5528,3,92,61145,1,1
"9472",5528,4,93,0,0,0
"9473",5530,1,27,2698,1,0
"9474",5531,1,24,7098,1,1
"9475",5531,2,32,11447,1,1
"9476",5531,3,39,9682,1,0
"9477",5532,1,18,1723,1,1
"9478",5532,2,20,1540,1,0
"9479",5533,1,23,5103,1,1
"9480",5533,2,42,5650,1,0
"9481",5534,1,36,6516,1,0
"9482",5535,1,21,3000,1,1
"9483",5535,2,25,2685,1,1
"9484",5535,3,32,2657,1,0
"9485",5536,1,18,1689,1,1
"9486",5536,2,21,2000,1,0
"9487",5538,1,28,1709,1,0
"9488",5539,1,17,2000,1,0
"9489",5540,1,20,1000,1,0
"9490",5541,1,19,1612,1,1
"9491",5541,2,25,1532,1,1
"9492",5541,3,36,19530,1,1
"9493",5541,4,39,3915,1,0
"9494",5542,1,23,1223,1,0
"9495",5544,1,36,5074,1,1
"9496",5544,2,48,6052,1,1
"9497",5544,3,69,5482,1,1
"9498",5544,4,70,0,0,0
"9499",5545,1,30,1779,1,0
"9500",5546,1,55,4410,1,0
"9501",5547,1,27,5000,1,0
"9502",5548,1,25,1033,1,1
"9503",5548,2,29,1066,1,1
"9504",5548,3,41,1110,1,0
"9505",5549,1,43,3494,1,0
"9506",5550,1,22,904,1,1
"9507",5550,2,28,1206,1,1
"9508",5550,3,34,1154,1,1
"9509",5550,4,39,0,0,0
"9510",5551,1,23,923,1,0
"9511",5552,1,22,1000,1,0
"9512",5553,1,19,2585,1,0
"9513",5554,1,18,3893,1,1
"9514",5554,2,21,3214,1,0
"9515",5555,1,49,7448,1,1
"9516",5555,2,61,7279,1,0
"9517",5556,1,29,3780,1,0
"9518",5557,1,37,2000,1,0
"9519",5558,1,20,2344,1,0
"9520",5559,1,24,1491,1,0
"9521",5560,1,20,1314,1,1
"9522",5560,2,24,1000,1,1
"9523",5560,3,30,10765,1,1
"9524",5560,4,31,1659,1,1
"9525",5560,5,35,0,0,0
"9526",5561,1,22,7482,1,1
"9527",5561,2,34,8964,1,0
"9528",5562,1,40,15992,1,1
"9529",5562,2,64,19175,1,0
"9530",5563,1,20,1920,1,0
"9531",5564,1,25,1725,1,1
"9532",5564,2,36,1471,1,1
"9533",5564,3,43,1762,1,0
"9534",5565,1,23,6750,1,1
"9535",5565,2,29,8003,1,0
"9536",5566,1,26,1245,1,0
"9537",5567,1,18,315,1,1
"9538",5567,2,21,291,1,0
"9539",5568,1,24,1902,1,0
"9540",5569,1,24,1411,1,0
"9541",5571,1,46,10684,1,1
"9542",5571,2,79,7764,1,0
"9543",5572,1,31,3339,1,0
"9544",5573,1,26,7042,1,1
"9545",5573,2,31,5122,1,0
"9546",5574,1,25,1133,1,1
"9547",5574,2,28,1375,1,0
"9548",5575,1,17,178,1,0
"9549",5577,1,21,1435,1,0
"9550",5579,1,23,2000,1,1
"9551",5579,2,33,2000,1,0
"9552",5580,1,19,172,1,1
"9553",5580,2,21,167,1,0
"9554",5581,1,22,10000,1,1
"9555",5581,2,27,8584,1,1
"9556",5581,3,31,8278,1,1
"9557",5581,4,36,0,0,0
"9558",5583,1,18,26385,1,1
"9559",5583,2,20,25233,1,1
"9560",5583,3,23,26452,1,1
"9561",5583,4,25,0,0,0
"9562",5584,1,34,28891,1,1
"9563",5584,2,56,32643,1,0
"9564",5585,1,18,96,1,0
"9565",5586,1,17,224,1,0
"9566",5587,1,17,582,1,0
"9567",5588,1,46,5293,1,0
"9568",5589,1,23,1093,1,1
"9569",5589,2,28,901,1,1
"9570",5589,3,34,1027,1,1
"9571",5589,4,41,1111,1,1
"9572",5589,5,45,1169,1,1
"9573",5589,6,50,44020,1,1
"9574",5589,7,53,4060,1,0
"9575",5590,1,22,3239,1,0
"9576",5591,1,19,576,1,0
"9577",5592,1,19,2000,1,0
"9578",5593,1,30,3000,1,0
"9579",5594,1,17,889,1,0
"9580",5595,1,21,8458,1,1
"9581",5595,2,24,8334,1,0
"9582",5596,1,19,254,1,0
"9583",5597,1,24,539,1,0
"9584",5598,1,37,1416,1,0
"9585",5599,1,25,6137,1,0
"9586",5600,1,22,2251,1,1
"9587",5600,2,28,2000,1,0
"9588",5601,1,20,929,1,1
"9589",5601,2,22,882,1,0
"9590",5602,1,24,3203,1,1
"9591",5602,2,27,3000,1,0
"9592",5603,1,44,4143,1,1
"9593",5603,2,58,4154,1,0
"9594",5604,1,24,7576,1,1
"9595",5604,2,26,7099,1,0
"9596",5605,1,22,7303,1,1
"9597",5605,2,33,8315,1,0
"9598",5607,1,19,325,1,0
"9599",5608,1,27,5166,1,0
"9600",5609,1,19,1000,1,0
"9601",5610,1,25,8373,1,1
"9602",5610,2,38,8467,1,0
"9603",5611,1,28,4521,1,1
"9604",5611,2,34,3975,1,0
"9605",5612,1,21,1000,1,0
"9606",5613,1,30,11337,1,1
"9607",5613,2,43,11743,1,0
"9608",5614,1,55,8396,1,1
"9609",5614,2,90,9605,1,0
"9610",5615,1,22,8869,1,1
"9611",5615,2,39,8865,1,0
"9612",5618,1,17,128,1,0
"9613",5619,1,27,4938,1,0
"9614",5620,1,27,1441,1,0
"9615",5621,1,20,516,1,0
"9616",5622,1,37,8158,1,0
"9617",5623,1,20,4563,1,1
"9618",5623,2,24,5434,1,1
"9619",5623,3,29,5167,1,0
"9620",5624,1,30,6024,1,0
"9621",5625,1,25,1773,1,1
"9622",5625,2,32,2070,1,0
"9623",5626,1,27,1532,1,0
"9624",5627,1,41,1460,1,1
"9625",5627,2,53,1428,1,0
"9626",5628,1,28,5236,1,1
"9627",5628,2,38,5623,1,0
"9628",5629,1,19,5510,1,1
"9629",5629,2,24,4594,1,0
"9630",5630,1,20,5076,1,1
"9631",5630,2,21,5253,1,0
"9632",5631,1,17,41,1,0
"9633",5632,1,29,19452,1,1
"9634",5632,2,42,14683,1,0
"9635",5633,1,28,9718,1,1
"9636",5633,2,42,11357,1,0
"9637",5634,1,16,1645,1,1
"9638",5634,2,17,1382,1,0
"9639",5635,1,36,2481,1,1
"9640",5635,2,40,2845,1,1
"9641",5635,3,56,2608,1,1
"9642",5635,4,58,-4836,0,0
"9643",5636,1,24,3000,1,0
"9644",5637,1,19,416,1,0
"9645",5638,1,18,2874,1,1
"9646",5638,2,21,3595,1,0
"9647",5639,1,21,1107,1,1
"9648",5639,2,26,1280,1,1
"9649",5639,3,31,1438,1,0
"9650",5640,1,22,5273,1,0
"9651",5641,1,49,11601,1,1
"9652",5641,2,71,13476,1,0
"9653",5642,1,37,8782,1,0
"9654",5643,1,25,5081,1,1
"9655",5643,2,37,6090,1,0
"9656",5644,1,34,4788,1,0
"9657",5645,1,23,2000,1,1
"9658",5645,2,30,2251,1,0
"9659",5646,1,23,2007,1,0
"9660",5647,1,21,1054,1,0
"9661",5648,1,49,2149,1,0
"9662",5649,1,31,3000,1,0
"9663",5651,1,18,1117,1,1
"9664",5651,2,20,1188,1,1
"9665",5651,3,23,1316,1,1
"9666",5651,4,27,0,0,0
"9667",5652,1,17,21,1,0
"9668",5653,1,24,2605,1,0
"9669",5654,1,30,5000,1,1
"9670",5654,2,45,3872,1,0
"9671",5657,1,30,3006,1,0
"9672",5658,1,18,1000,1,0
"9673",5659,1,18,1151,1,0
"9674",5660,1,28,2419,1,1
"9675",5660,2,42,2738,1,0
"9676",5661,1,21,6525,1,1
"9677",5661,2,24,5962,1,0
"9678",5662,1,21,6776,1,1
"9679",5662,2,37,7189,1,0
"9680",5663,1,26,8691,1,0
"9681",5664,1,25,1502,1,1
"9682",5664,2,32,2000,1,1
"9683",5664,3,40,2090,1,1
"9684",5664,4,42,0,0,0
"9685",5665,1,23,2172,1,1
"9686",5665,2,32,2165,1,1
"9687",5665,3,35,2071,1,0
"9688",5666,1,53,10978,1,1
"9689",5666,2,76,10682,1,0
"9690",5667,1,24,10000,1,1
"9691",5667,2,29,11729,1,0
"9692",5668,1,26,1660,1,1
"9693",5668,2,30,2057,1,1
"9694",5668,3,39,1562,1,1
"9695",5668,4,44,0,0,0
"9696",5669,1,17,270,1,0
"9697",5670,1,26,3073,1,0
"9698",5672,1,22,535,1,0
"9699",5673,1,28,3636,1,1
"9700",5673,2,36,3333,1,0
"9701",5674,1,32,9475,1,0
"9702",5675,1,38,1302,1,0
"9703",5676,1,17,133,1,0
"9704",5677,1,31,1370,1,1
"9705",5677,2,51,1640,1,1
"9706",5677,3,59,1546,1,0
"9707",5678,1,17,73,1,0
"9708",5679,1,22,5301,1,1
"9709",5679,2,24,4485,1,0
"9710",5680,1,20,1289,1,1
"9711",5680,2,29,1428,1,1
"9712",5680,3,31,1251,1,1
"9713",5680,4,34,0,0,0
"9714",5681,1,35,3922,1,1
"9715",5681,2,53,4694,1,0
"9716",5682,1,20,1426,1,0
"9717",5683,1,17,14,1,0
"9718",5684,1,19,2765,1,0
"9719",5685,1,30,1687,1,0
"9720",5686,1,21,268,1,1
"9721",5686,2,25,312,1,0
"9722",5687,1,23,1000,1,1
"9723",5687,2,27,1088,1,0
"9724",5688,1,21,1014,1,0
"9725",5689,1,19,2256,1,1
"9726",5689,2,24,2382,1,0
"9727",5690,1,18,9208,1,0
"9728",5691,1,23,1000,1,0
"9729",5692,1,29,2603,1,0
"9730",5693,1,32,2381,1,0
"9731",5694,1,31,8631,1,1
"9732",5694,2,39,8955,1,0
"9733",5695,1,24,13135,1,1
"9734",5695,2,34,13421,1,0
"9735",5695,3,36,0,0,1
"9736",5695,4,40,3930,1,0
"9737",5696,1,17,4527,1,0
"9738",5697,1,24,1292,1,0
"9739",5698,1,28,1731,1,0
"9740",5699,1,18,772,1,0
"9741",5700,1,18,1413,1,0
"9742",5701,1,32,5301,1,1
"9743",5701,2,60,8732,1,1
"9744",5701,3,93,6967,1,0
"9745",5702,1,17,2000,1,1
"9746",5702,2,18,2182,1,0
"9747",5703,1,23,6572,1,1
"9748",5703,2,32,6204,1,0
"9749",5704,1,18,178,1,0
"9750",5705,1,43,10614,1,0
"9751",5706,1,24,2000,1,1
"9752",5706,2,34,2000,1,1
"9753",5706,3,45,1893,1,0
"9754",5707,1,31,2000,1,1
"9755",5707,2,54,2038,1,1
"9756",5707,3,67,22220,1,1
"9757",5707,4,72,2549,1,0
"9758",5708,1,19,5715,1,1
"9759",5708,2,22,5184,1,0
"9760",5709,1,43,26901,1,1
"9761",5709,2,57,30299,1,0
"9762",5710,1,32,5126,1,0
"9763",5711,1,36,6551,1,1
"9764",5711,2,40,6396,1,1
"9765",5711,3,67,6597,1,0
"9766",5712,1,18,269,1,0
"9767",5714,1,45,3624,1,0
"9768",5715,1,23,698,1,0
"9769",5718,1,40,1490,1,0
"9770",5719,1,24,3679,1,1
"9771",5719,2,27,3553,1,1
"9772",5719,3,33,3437,1,1
"9773",5719,4,37,0,0,0
"9774",5720,1,27,2797,1,0
"9775",5721,1,28,1343,1,0
"9776",5722,1,24,5486,1,0
"9777",5724,1,26,1463,1,1
"9778",5724,2,31,2000,1,0
"9779",5725,1,17,1072,1,0
"9780",5726,1,24,2061,1,1
"9781",5726,2,41,2000,1,1
"9782",5726,3,48,2516,1,1
"9783",5726,4,52,0,0,0
"9784",5727,1,22,1505,1,1
"9785",5727,2,28,1439,1,1
"9786",5727,3,33,23304,1,1
"9787",5727,4,34,3235,1,1
"9788",5727,5,35,0,0,0
"9789",5728,1,34,8457,1,0
"9790",5729,1,21,645,1,0
"9791",5731,1,18,2485,1,1
"9792",5731,2,32,2134,1,0
"9793",5732,1,22,2234,1,1
"9794",5732,2,28,2000,1,0
"9795",5733,1,24,2000,1,0
"9796",5734,1,27,1000,1,0
"9797",5735,1,19,2772,1,1
"9798",5735,2,21,3000,1,1
"9799",5735,3,23,2772,1,0
"9800",5736,1,25,5120,1,0
"9801",5737,1,31,2629,1,1
"9802",5737,2,42,2465,1,0
"9803",5738,1,18,695,1,1
"9804",5738,2,20,1000,1,1
"9805",5738,3,22,585,1,1
"9806",5738,4,23,630,1,1
"9807",5738,5,24,697,1,1
"9808",5738,6,25,23112,1,1
"9809",5738,7,26,3030,1,0
"9810",5739,1,39,8603,1,0
"9811",5741,1,18,589,1,1
"9812",5741,2,20,707,1,1
"9813",5741,3,23,687,1,1
"9814",5741,4,25,654,1,1
"9815",5741,5,27,736,1,1
"9816",5741,6,29,621,1,1
"9817",5741,7,30,643,1,1
"9818",5741,8,33,627,1,1
"9819",5741,9,34,710,1,1
"9820",5741,10,36,39428,1,1
"9821",5741,11,37,3433,1,0
"9822",5742,1,22,1000,1,1
"9823",5742,2,29,911,1,0
"9824",5743,1,21,2847,1,1
"9825",5743,2,28,2963,1,1
"9826",5743,3,37,4388,1,0
"9827",5744,1,26,1689,1,1
"9828",5744,2,30,1866,1,1
"9829",5744,3,40,32984,1,1
"9830",5744,4,41,2461,1,1
"9831",5744,5,44,0,0,0
"9832",5745,1,37,6425,1,0
"9833",5746,1,27,3589,1,0
"9834",5747,1,18,442,1,0
"9835",5748,1,24,5132,1,1
"9836",5748,2,31,4710,1,0
"9837",5749,1,44,3709,1,0
"9838",5750,1,28,3688,1,0
"9839",5751,1,21,7055,1,1
"9840",5751,2,40,7084,1,0
"9841",5752,1,22,7309,1,1
"9842",5752,2,32,6539,1,1
"9843",5752,3,37,6959,1,1
"9844",5752,4,41,0,0,0
"9845",5753,1,40,3852,1,0
"9846",5754,1,27,2198,1,0
"9847",5755,1,22,16838,1,1
"9848",5755,2,26,22828,1,0
"9849",5755,3,27,0,0,1
"9850",5755,4,31,4250,1,0
"9851",5756,1,27,19699,1,1
"9852",5756,2,32,22327,1,0
"9853",5757,1,21,662,1,0
"9854",5758,1,23,5677,1,0
"9855",5760,1,28,9129,1,0
"9856",5761,1,19,1000,1,1
"9857",5761,2,20,1025,1,1
"9858",5761,3,22,1000,1,1
"9859",5761,4,25,27118,1,1
"9860",5761,5,26,1575,1,0
"9861",5762,1,17,269,1,0
"9862",5763,1,24,3744,1,1
"9863",5763,2,32,2907,1,1
"9864",5763,3,36,4232,1,0
"9865",5764,1,27,3005,1,0
"9866",5765,1,34,11870,1,1
"9867",5765,2,49,11963,1,0
"9868",5766,1,24,1000,1,0
"9869",5767,1,28,8577,1,1
"9870",5767,2,47,7256,1,0
"9871",5768,1,29,2553,1,0
"9872",5769,1,20,1146,1,1
"9873",5769,2,23,1015,1,0
"9874",5770,1,29,2737,1,0
"9875",5771,1,25,2727,1,0
"9876",5772,1,24,1000,1,1
"9877",5772,2,34,1131,1,0
"9878",5773,1,32,10061,1,1
"9879",5773,2,44,7342,1,0
"9880",5774,1,18,1260,1,0
"9881",5775,1,56,7395,1,0
"9882",5776,1,20,6636,1,1
"9883",5776,2,25,7186,1,0
"9884",5777,1,25,3821,1,1
"9885",5777,2,31,3964,1,1
"9886",5777,3,43,4486,1,1
"9887",5777,4,44,0,0,0
"9888",5778,1,26,1629,1,1
"9889",5778,2,44,2051,1,1
"9890",5778,3,75,29263,1,1
"9891",5778,4,80,2402,1,0
"9892",5779,1,39,10000,1,1
"9893",5779,2,58,9655,1,0
"9894",5780,1,19,16126,1,1
"9895",5780,2,21,18303,1,0
"9896",5781,1,21,2000,1,1
"9897",5781,2,29,2000,1,0
"9898",5782,1,23,633,1,0
"9899",5783,1,22,335,1,1
"9900",5783,2,28,308,1,0
"9901",5784,1,21,1620,1,0
"9902",5785,1,27,4313,1,0
"9903",5786,1,22,1177,1,1
"9904",5786,2,31,1180,1,1
"9905",5786,3,33,1057,1,0
"9906",5787,1,25,8806,1,1
"9907",5787,2,36,8344,1,1
"9908",5787,3,40,9304,1,1
"9909",5787,4,41,0,0,0
"9910",5787,5,49,5277,1,1
"9911",5787,6,50,0,0,0
"9912",5788,1,26,18170,1,1
"9913",5788,2,50,15922,1,1
"9914",5788,3,65,22037,1,0
"9915",5789,1,27,2610,1,1
"9916",5789,2,33,2579,1,0
"9917",5790,1,22,2000,1,1
"9918",5790,2,26,2571,1,1
"9919",5790,3,31,2392,1,0
"9920",5791,1,17,1000,1,1
"9921",5791,2,18,636,1,0
"9922",5792,1,30,4511,1,1
"9923",5792,2,46,4302,1,0
"9924",5793,1,31,6870,1,0
"9925",5794,1,31,1246,1,0
"9926",5795,1,22,3066,1,0
"9927",5796,1,32,6079,1,1
"9928",5796,2,45,7610,1,0
"9929",5797,1,20,6221,1,1
"9930",5797,2,25,5000,1,1
"9931",5797,3,31,5000,1,0
"9932",5798,1,18,22,1,0
"9933",5799,1,29,787,1,1
"9934",5799,2,37,1000,1,0
"9935",5800,1,28,1176,1,0
"9936",5801,1,28,1905,1,0
"9937",5802,1,30,1185,1,0
"9938",5803,1,24,6956,1,1
"9939",5803,2,29,5927,1,1
"9940",5803,3,33,5789,1,1
"9941",5803,4,37,0,0,0
"9942",5804,1,27,1772,1,1
"9943",5804,2,36,2000,1,0
"9944",5805,1,26,1388,1,1
"9945",5805,2,42,1432,1,1
"9946",5805,3,52,1380,1,1
"9947",5805,4,56,0,0,0
"9948",5806,1,18,168,1,0
"9949",5807,1,24,4774,1,1
"9950",5807,2,39,6488,1,0
"9951",5808,1,20,444,1,0
"9952",5809,1,38,7231,1,1
"9953",5809,2,46,9761,1,0
"9954",5810,1,20,1359,1,1
"9955",5810,2,23,1576,1,0
"9956",5811,1,29,2000,1,0
"9957",5812,1,49,7621,1,0
"9958",5813,1,27,6083,1,1
"9959",5813,2,34,5382,1,0
"9960",5814,1,24,1046,1,1
"9961",5814,2,26,1000,1,1
"9962",5814,3,29,1162,1,0
"9963",5815,1,18,1400,1,1
"9964",5815,2,22,1508,1,1
"9965",5815,3,23,-3576,0,1
"9966",5815,4,24,1837,1,1
"9967",5815,5,26,0,0,0
"9968",5816,1,20,10000,1,1
"9969",5816,2,24,11076,1,0
"9970",5817,1,21,2000,1,1
"9971",5817,2,24,2080,1,1
"9972",5817,3,28,1551,1,0
"9973",5818,1,25,455,1,0
"9974",5819,1,21,1241,1,0
"9975",5820,1,49,2252,1,0
"9976",5821,1,24,2000,1,0
"9977",5822,1,36,2021,1,0
"9978",5823,1,32,2130,1,0
"9979",5824,1,30,4765,1,0
"9980",5825,1,20,622,1,1
"9981",5825,2,25,541,1,0
"9982",5826,1,61,4277,1,0
"9983",5827,1,18,324,1,0
"9984",5828,1,31,5319,1,0
"9985",5830,1,20,383,1,0
"9986",5831,1,32,2000,1,1
"9987",5831,2,42,2000,1,1
"9988",5831,3,57,2070,1,0
"9989",5832,1,25,25819,1,1
"9990",5832,2,29,22196,1,0
"9991",5832,3,31,0,0,1
"9992",5832,4,37,5523,1,0
"9993",5833,1,43,2507,1,0
"9994",5834,1,27,1225,1,1
"9995",5834,2,39,1285,1,0
"9996",5835,1,21,2108,1,1
"9997",5835,2,29,2207,1,1
"9998",5835,3,40,2028,1,1
"9999",5835,4,45,-3408,0,0
"10000",5836,1,20,1183,1,1
"10001",5836,2,21,1264,1,1
"10002",5836,3,23,1232,1,1
"10003",5836,4,24,0,0,0
"10004",5837,1,39,6711,1,0
"10005",5838,1,22,1901,1,0
"10006",5839,1,27,4997,1,0
"10007",5840,1,29,1364,1,0
"10008",5841,1,26,1000,1,0
"10009",5842,1,37,11485,1,1
"10010",5842,2,48,14282,1,0
"10011",5843,1,20,1000,1,1
"10012",5843,2,24,1060,1,0
"10013",5844,1,17,214,1,0
"10014",5845,1,32,3358,1,0
"10015",5846,1,25,5733,1,0
"10016",5847,1,25,7643,1,1
"10017",5847,2,27,6798,1,0
"10018",5848,1,24,9080,1,0
"10019",5849,1,23,4247,1,0
"10020",5850,1,44,3521,1,1
"10021",5850,2,65,3786,1,1
"10022",5850,3,66,97228,1,1
"10023",5850,4,71,9523,1,1
"10024",5850,5,74,0,0,0
"10025",5851,1,24,8659,1,1
"10026",5851,2,27,10864,1,0
"10027",5852,1,32,2604,1,0
"10028",5853,1,20,710,1,1
"10029",5853,2,23,739,1,0
"10030",5854,1,27,5695,1,1
"10031",5854,2,46,5421,1,0
"10032",5856,1,26,2655,1,0
"10033",5857,1,20,1249,1,1
"10034",5857,2,22,1426,1,1
"10035",5857,3,26,1424,1,1
"10036",5857,4,29,0,0,0
"10037",5858,1,33,8941,1,0
"10038",5859,1,19,7659,1,1
"10039",5859,2,20,9511,1,1
"10040",5859,3,22,8325,1,0
"10041",5860,1,18,203,1,0
"10042",5861,1,17,74,1,1
"10043",5861,2,18,78,1,0
"10044",5862,1,30,1481,1,1
"10045",5862,2,48,1254,1,1
"10046",5862,3,56,15000,1,1
"10047",5862,4,60,1332,1,0
"10048",5863,1,22,535,1,0
"10049",5864,1,18,3085,1,1
"10050",5864,2,19,3357,1,1
"10051",5864,3,20,3276,1,0
"10052",5865,1,19,10501,1,1
"10053",5865,2,22,13126,1,0
"10054",5866,1,32,7008,1,1
"10055",5866,2,55,7104,1,0
"10056",5867,1,39,8188,1,0
"10057",5868,1,23,6973,1,1
"10058",5868,2,31,7021,1,0
"10059",5869,1,23,1881,1,0
"10060",5870,1,24,1298,1,0
"10061",5871,1,41,6492,1,0
"10062",5872,1,22,1055,1,1
"10063",5872,2,24,1035,1,1
"10064",5872,3,28,1078,1,0
"10065",5873,1,24,2677,1,0
"10066",5874,1,20,1000,1,0
"10067",5875,1,29,2024,1,0
"10068",5876,1,18,121,1,0
"10069",5877,1,24,8098,1,1
"10070",5877,2,31,5926,1,0
"10071",5878,1,22,1000,1,0
"10072",5879,1,22,10761,1,1
"10073",5879,2,31,13271,1,1
"10074",5879,3,41,12839,1,0
"10075",5879,4,45,0,0,1
"10076",5879,5,50,5450,1,0
"10077",5880,1,45,7778,1,0
"10078",5881,1,23,714,1,0
"10079",5882,1,36,4442,1,1
"10080",5882,2,54,4646,1,0
"10081",5883,1,21,5882,1,1
"10082",5883,2,25,5907,1,1
"10083",5883,3,27,5779,1,1
"10084",5883,4,28,-11697,0,0
"10085",5884,1,36,1353,1,0
"10086",5885,1,18,1575,1,1
"10087",5885,2,23,1678,1,1
"10088",5885,3,27,1646,1,0
"10089",5886,1,24,1024,1,0
"10090",5887,1,18,451,1,0
"10091",5888,1,17,107,1,1
"10092",5888,2,18,88,1,0
"10093",5889,1,21,1456,1,0
"10094",5890,1,18,184,1,0
"10095",5891,1,30,16522,1,1
"10096",5891,2,35,19383,1,0
